dataset_name,method_name,Purity,ARI,RI,NMI,Runtime,Fit_size,number_of_classes_in_fit,number_of_classes_in_total,parameters_names,parameters_value
UCR_TwoPatterns,Kmeans,0.2804444444444444,0.0028427189681061,0.6030898718233682,0.0028996665404333,3.042363166809082,500,4,4,[k|distance_measure|transformation],[4|euclidean|catch22]
UCR_TwoPatterns,Kmedoids,0.28,0.0028935168943335,0.6047316193722062,0.0029973578172941,3.3591315746307373,500,4,4,[k|distance_measure|transformation],[4|euclidean|catch22]
UCR_TwoPatterns,StreamLS,0.2671111111111111,0.0002779066551838,0.4024362944851942,0.0009854522927065,3.198460102081299,500,4,4,[k|distance_measure|transformation|slide],[4|euclidean|catch22|500]
generate_synthetic_data,Kmeans,0.8412698412698413,0.7910964869355755,0.9106669694904987,0.8819584523808954,0.0271592140197753,70,3,4,[k|distance_measure|transformation],[3|euclidean|default]
generate_synthetic_data,Kmedoids,0.5619047619047619,0.3273372028783249,0.6406288641582759,0.5680663117794638,0.0172619819641113,70,3,4,[k|distance_measure|transformation],[3|euclidean|default]
generate_synthetic_data,Kmedoids,0.5603174603174603,0.466467995850762,0.7473995003406768,0.6451713789862523,0.6881656646728516,70,3,4,[k|distance_measure|transformation],[3|SBD|default]
generate_synthetic_data,KShapes,0.8412698412698413,0.7921589546412054,0.9111716758775582,0.8822853792115656,0.4194135665893554,70,3,4,[k|distance_measure|transformation],[3|SBD|default]
generate_synthetic_data,StreamLS,0.5619047619047619,0.3854748043426314,0.6646125116713352,0.6073224483911365,0.0718653202056884,70,3,4,[k|distance_measure|transformation|slide],[3|euclidean|default|70]
generate_synthetic_data,Kmeans,0.8412698412698413,0.7921589546412054,0.9111716758775582,0.8822853792115656,0.259129524230957,70,3,4,[k|distance_measure|transformation],[3|euclidean|catch22]
generate_synthetic_data,Kmedoids,0.8412698412698413,0.7921589546412054,0.9111716758775582,0.8822853792115656,0.1786692142486572,70,3,4,[k|distance_measure|transformation],[3|euclidean|catch22]
generate_synthetic_data,StreamLS,0.2809523809523809,0.3854748043426314,0.6646125116713352,0.6073224483911364,0.2044248580932617,70,3,4,[k|distance_measure|transformation|slide],[3|euclidean|catch22|70]
generate_synthetic_data,Kmeans,0.8571428571428571,0.7808351897649345,0.915057915057915,0.8511510997241706,0.0030374526977539,70,3,4,[k|distance_measure|transformation],[4|euclidean|default]
generate_synthetic_data,Kmedoids,0.8412698412698413,0.7182041739547202,0.8832109420344715,0.8308883626006422,0.0206499099731445,70,3,4,[k|distance_measure|transformation],[4|euclidean|default]
generate_synthetic_data,Kmedoids,0.8412698412698413,0.6956560709729677,0.8751861104802281,0.8209825764363078,0.7999887466430664,70,3,4,[k|distance_measure|transformation],[4|SBD|default]
generate_synthetic_data,KShapes,0.5603174603174603,0.7921589546412054,0.9111716758775582,0.8822853792115656,0.3905286788940429,70,3,4,[k|distance_measure|transformation],[4|SBD|default]
generate_synthetic_data,StreamLS,0.4396825396825397,0.3854748043426314,0.6646125116713352,0.6073224483911364,0.0844955444335937,70,3,4,[k|distance_measure|transformation|slide],[4|euclidean|default|70]
generate_synthetic_data,Kmeans,0.8412698412698413,0.7334147725872355,0.8889141242082419,0.8382996913071695,0.2325570583343505,70,3,4,[k|distance_measure|transformation],[4|euclidean|catch22]
generate_synthetic_data,Kmedoids,0.5777777777777777,0.3390532738009665,0.69110959699195,0.4985639183003242,0.1984009742736816,70,3,4,[k|distance_measure|transformation],[4|euclidean|catch22]
generate_synthetic_data,StreamLS,0.2809523809523809,0.3854748043426314,0.6646125116713352,0.6073224483911364,0.2308728694915771,70,3,4,[k|distance_measure|transformation|slide],[4|euclidean|catch22|70]
generate_2_3_2new,Kmeans,0.5238095238095238,0.3092988127734181,0.6336285865697631,0.4771953442406146,0.0455584526062011,70,2,5,[k|distance_measure|transformation],[2|euclidean|default]
generate_2_3_2new,Kmedoids,0.5238095238095238,0.3364725096509361,0.6552300199359022,0.4984723901661593,0.0164277553558349,70,2,5,[k|distance_measure|transformation],[2|euclidean|default]
generate_2_3_2new,Kmedoids,0.5238095238095238,0.2891316341075222,0.6019683549095314,0.5073231188377685,0.5659735202789307,70,2,5,[k|distance_measure|transformation],[2|SBD|default]
