dataset_name,method_name,ARI,Purity,RI,NMI,Runtime
UCR_DistalPhalanxOutlineAgeGroup,BURST_GEN_KMeans_2S,0.21209884023435369,0.808641975308642,0.6110135335793984,0.29717305031040286,0.0640718936920166
UCR_MedicalImages,BURST_GEN_KMeans_2S,0.12357211770979705,0.15676728334956183,0.5614376740292796,0.20745724309576258,0.13364291191101074
UCR_ItalyPowerDemand,BURST_GEN_KMeans_2S,0.01777941433230051,0.5775075987841946,0.5086941599824082,0.1015562698449961,0.0946345329284668
UCR_FordA,BURST_GEN_KMeans_2S,-2.3807646053499866e-05,0.5141115375931361,0.5000015297059721,6.23405799426067e-05,0.5866765975952148
UCR_MiddlePhalanxOutlineAgeGroup,BURST_GEN_KMeans_2S,0.239229711745835,0.6733466933867736,0.6553669588172328,0.249011749237544,0.07642745971679688
UCR_ArrowHead,BURST_GEN_KMeans_2S,0.18524453883109895,0.6473684210526316,0.6162628794207742,0.30963772662612155,0.060034751892089844
UCR_SonyAIBORobotSurface1,BURST_GEN_KMeans_2S,0.015214411801060913,0.5778175313059034,0.5112367835548631,0.12271113856219105,0.0670619010925293
UCR_ShapeletSim,BURST_GEN_KMeans_2S,0.0007451518557386007,0.5166666666666667,0.4977653631284916,0.030064284458979074,0.0608820915222168
UCR_CBF,BURST_2S,0.5283425454190731,0.8721624850657109,0.8011581576946603,0.6034596068729983,19.527580499649048
UCR_FaceAll,BURST_2S,-0.0021067904990054757,0.07703703703703704,0.1769135802469136,0.048898296877545655,47.434778928756714
UCR_TwoPatterns,BURST_2S,0.19951934417349237,0.378,0.6549864414314293,0.25676086459948994,120.19898200035095
generate_synthetic_data,BURST_2S,0.2454089838144742,0.5619047619047619,0.608499255558079,0.511865142841041,25.127561569213867
generate_2_3_2new,BURST_2S,0.5175577476956114,0.8095238095238095,0.8398415221944634,0.6585456834986767,25.982677459716797
UCR_ShakeGestureWiimoteZ,BURST_2S,0.13334381790293345,0.18888888888888888,0.728589263420724,0.33207775906258524,34.570955991744995
UCR_ACSF1,BURST_2S,0.1687439371454137,0.34444444444444444,0.7936064556176288,0.4371396350202568,328.3471417427063
UCR_PickupGestureWiimoteZ,BURST_2S,0.13863638121910274,0.3888888888888889,0.7917602996254681,0.4196428623456639,32.04522132873535
UCR_GestureMidAirD3,BURST_2S,0.061441263107659405,0.10819672131147541,0.7862165660051769,0.2974448585050683,19.100483894348145
UCR_AllGestureWiimoteY,BURST_2S,0.0180102337756686,0.14444444444444443,0.3974885675441849,0.1344503116173912,54.13214993476868
UCR_GestureMidAirD1,BURST_2S,0.04538650661271315,0.08196721311475409,0.5961389128559103,0.30504825930504004,21.407550573349
UCR_GestureMidAirD2,BURST_2S,0.04442943395016918,0.12459016393442623,0.6349007765314927,0.33040622876085907,19.926941633224487
UCR_AllGestureWiimoteX,BURST_2S,0.04308961384454344,0.19333333333333333,0.7236633296255098,0.13369460922583534,60.07514429092407
UCR_AllGestureWiimoteZ,BURST_2S,0.035313415653590946,0.16444444444444445,0.6778371029538994,0.1137345071998479,54.018062591552734
UCR_DodgerLoopDay,BURST_2S,0.1476626449073328,0.27972027972027974,0.6095735250664828,0.3829883570586375,32.651193380355835
UCR_Worms,BURST_2S,0.00691128036956666,0.38626609442060084,0.5828030190913127,0.06130032578419974,86.52064633369446
UCR_EOGVerticalSignal,BURST_2S,0.11750217633993404,0.348159509202454,0.8364856332400366,0.2867617570286732,274.9802017211914
UCR_SemgHandMovementCh2,BURST_2S,-0.0014123149318038901,0.19753086419753085,0.27514840757527204,0.04696253484916257,323.28672552108765
UCR_EOGHorizontalSignal,BURST_2S,0.13684348039549263,0.2898773006134969,0.7940544513867293,0.3262158899553401,325.69152879714966
UCR_SyntheticControl,BURST_2S,0.45031004779764744,0.4685185185185185,0.806974506974507,0.5964522678826514,7.514445781707764
UCR_Beef,BURST_2S,0.0794812451783741,0.2222222222222222,0.41788958770090845,0.225339026672591,32.05962562561035
UCR_Adiac,BURST_2S,0.006666164205083075,0.031294452347083924,0.22824038613512299,0.14973853559465716,21.044037580490112
UCR_RefrigerationDevices,BURST_2S,0.03737482483481279,0.4474074074074074,0.5647917353555336,0.053093074755494886,90.25987577438354
UCR_LargeKitchenAppliances,BURST_2S,0.015052221474897909,0.42074074074074075,0.40546433674030113,0.06979369729379936,75.09717917442322
UCR_Meat,BURST_2S,0.18834416390370062,0.7962962962962963,0.6967808930425753,0.40281701653119434,49.3046658039093
UCR_ScreenType,BURST_2S,0.025662673654049867,0.4711111111111111,0.5611913397076602,0.04065468406676429,61.577478885650635
UCR_OliveOil,BURST_2S,0.27052736927519894,0.6481481481481481,0.676450034940601,0.370829366178568,46.855130434036255
UCR_MixedShapesRegularTrain,BURST_2S,0.47884466067665266,0.7060387390808963,0.8233108073008356,0.5270955385826748,534.8063254356384
UCR_SmallKitchenAppliances,BURST_2S,-0.0009368756860934302,0.37037037037037035,0.3437344763160787,0.010545257684602898,61.850290060043335
UCR_DistalPhalanxTW,BURST_2S,0.5607140960605231,0.6748971193415638,0.7970641890458614,0.5150478356090545,9.681617975234985
UCR_MiddlePhalanxTW,BURST_2S,0.39999989756600673,0.5060240963855421,0.7751084822186128,0.3247575711216901,10.864447593688965
UCR_SmoothSubspace,BURST_2S,0.12942751251249401,0.5666666666666667,0.589949056863555,0.143317251491495,4.654968023300171
UCR_Phoneme,BURST_2S,-0.00016154428609202516,0.025803054239073198,0.07009900946147132,0.01957668407191947,293.40780878067017
UCR_Rock,BURST_2S,0.008473319618566509,0.3492063492063492,0.32155657962109574,0.034277885041444425,4166.1851596832275
UCR_Coffee,BURST_2S,0.4989953958733383,0.9019607843137255,0.7505882352941177,0.5443261912646015,15.889018774032593
UCR_Computers,BURST_2S,0.0682132845762709,0.6488888888888888,0.5355407077456075,0.07796363225804726,76.37335538864136
UCR_Plane,BURST_2S,0.2979219514764231,0.5661375661375662,0.7531802319036361,0.5981569781012581,11.108705282211304
